43 0,20,20,0,0,0,0,0,0,0,0,none,none,,,,,SATISFIABLE,XXXXXXXXXXXXXXXXXXXX--XXX--------XXXXXXX-------------XXXXXXX----------------XXXX-----------------XXX-------------------X--------XX---------XX------XXX---------XX-----XXXXX--------XX---XXXXXXXX-------XXXXXXXXXXXXXXX-----XXXXXXX----XXXX-----XXXXX-------------XXXX----------------XXXX----------------XXXX-----------XXXXXXXXXXXX----XXXXXXXXXXXXXXXX----XXXXXXXXXXXXXXXX----XXXXXXXXXXXXXXXXX----XXXXXXXXXXX,4,6.945,
44 0,20,20,0,0,0,0,0,0,0,0,none,none,,,,,SATISFIABLE,X------------XXXXXXX-----------------XXX------------------XX-------------------XXX-----------------XXXXXX---XX---------XXXXXXXXXXXXXXX-----XXXXXXXXXXXXXXXX----XX-----------XXX----XX-----------------XXX-----------------XXXX----------------XXXX---XX-----XXXXXXXXXX---XXX----XXXXXXXXXXXXXXXX----XXXXXXXXXXXXXXX----XXXXXXXXXXX---------XXXXXXXXXXX---------XXXXXXXXXX---------XXXXXXXXXXX----XXXXXXXXXXXXXXX,4,20.91,
45 0,20,20,0,0,0,0,0,0,0,0,none,none,,,,,SATISFIABLE,X----XXXXXXXXXXXXXXX---------------XXXXX---------------XXXXX-------------------X---XXX-------------XXXXXXXXX-----------XXXXXXXXXXXX--------XX-----XXXXXX-------XX--------XXX------XXX---------XXX-----XXX---------XXX----XXXX---------XX----XXXXXXX-------XX----XXXXXXXXXXX---------XXXXXXXXXXX--------XXXXXXXXXXXX--------XXXXXXXXXXXXXX-----XXXXXXXXXXXXXXXX----XXXXXXXXXXXXXXXX----XXXXXXXXXXXXXXXXX---XXXXXX,4,21.572,
46 0,20,20,0,0,0,0,0,0,0,0,none,none,,,,,SATISFIABLE,X---XXXXXXXXXXXXXXXX-----XXXXX---------X-------XX----------X-------XX----------XXX-----XX----------XXX-----------------XXX-----------XX---XXXXXX---------XXXXXXXXXXXX-------XXXXXXXXXXXXX----XXXXXX----XXXXXX----XXXXX-----XXXXXXX-------------XXXXXXX------------XXXXXXXX------------XXXXXXXXX-----------XXXXXXXXXX---------XXXXX---XXXXX------XXXXXX---XXXXXXX----XXXXXX------XXXX----XXXXXX-------------XXXXX,4,20.372,
47 0,20,20,0,0,0,0,0,0,0,0,none,none,,,,,SATISFIABLE,XXXXXXX-----XXXXXXXX--XXXXX------XXXXXXX--XXXX-------------X--XXXX-------------X--XXXX-------------X--XX---------------X-----------------XXX-----------XX----XXX--------XXXXXX-----X--------XXXXXX-----X-------XXXXXXX-----X-------XXXXXXXX----XXXX---XXX---XXX----XXXXXXXXXX---------XXXXXXXXXXX---------XXXXX---------------XXX-----------XXXXXXXXX-----------XXXXXXXXX-----XX---XXXXXXXXXX---XXXXXXXXXXXXXXXX,4,24.835,
48 0,20,20,0,0,0,0,0,0,0,0,none,none,,,,,SATISFIABLE,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX---XX---XXX---XXXXXX---XX---XXX---XXXXXX---XX---XXX----X-------XX---XX-----X-------------------X-------------------X-------------------XX------------------XXXXXXXXX-----------XXXXXXXXX----------XXXXXXXXXX-------XXXXXXXXXXXXXX------XXXXXXXXXXXXXXX---------XXXXXXXXXXXX--------XXXXXXXXXXXX--------XXXXXXXXXXXX---XXXXXX,4,11.657,
49 0,20,20,0,0,0,0,0,0,0,0,none,none,,,,,SATISFIABLE,XXXXXXXXXXX---XXXXXXXXXXXXXXXXX------XXXXXXXXXXXXXX------XXXXXXXXXXXXXX------XXXXXXXXXXXXXX------XXXXXXXXXXXXXX------XXXXXXXXXXXXXX------XXXXXXXXXXXXXX------XXXXXXXXXXXXXX------XXXX----XXXXXX------XXX---------XX------XXX---------XX------XXX---------XX------XXXXX-----XXXX------XXXXX----XXXXX------XXXX-----XXXXX------XXXX-----XXXXX------XXXX----XXXXXX------XXXX----XXXXXX------XXXXX---------------XXX,4,10.021,
50 0,20,20,0,0,0,0,0,0,0,0,none,none,,,,,SATISFIABLE,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX----XXX----XXX---XXX----XXX-----XX---XX-----X-------------------X-------------------X------------------XX--------XX------XXXX--------XX-----XXXXX--XX---------XXXXXXX--XX---------XXXXXXX--XX---------XXXXXXXXXXXXXXX---XXXXXXXXX,4,13.185,
51 0,20,20,0,0,0,0,0,0,0,0,none,none,,,,,SATISFIABLE,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX----XXXXXXXXXXXXXXXX----XXXXXXXXXXXXXXX-----XXXXXXXXXXXXXXX----XXXXXXXXXXXXXXXX----XXXXXXXXXXXXXXXXX----XXXXXXXXXXXXXXXX-----XXXXXXXXXXXXXXX-----XXXXXXXXXXXXXXXX----XXXXXXXXXXXXXXXX---XXXXXXXXXXXXXXX,4,14.816,
52 0,20,20,0,0,0,0,0,0,0,0,none,none,,,,,SATISFIABLE,X-----------XXXXXXXXX-----------XXXXXXXX------------XXX---XX------------XX----XX-------XX----------X-------XX----------X-------XX----------XXX----XXXX--------XXXX----XXXXXXXXX---XXX-----XXXXXXXXXXXXXXX----XXX-----XXXXXXXX----XXX---------XXXXX---------------XXXXX----------------XXXX---------XXX-----XXXX--------XXX-----XXXX----XXXXXXXX----XXXX----XXXXXXXX----XXXXXXXXXXXXXXXX----XXXXXXXXXXXXXXXXX---X,4,12.29,
53 0,20,20,0,0,0,0,0,0,0,0,none,none,,,,,SATISFIABLE,XXX---XXXXXXXXXXXXXX------XXXX---XXXXXXX------XXXX----XXXXXX--------XX----XXXXXX-XX-----------XXXXXX-XX-----------XXXXXX-XX----------XXXXXXXXXXX--------XXXXXXXXXXXXX-----XXXXXXXXXXXXXXX-----XXXX---XXXXXXXXX-----------XXXXXXXXXX----------XXXXXXXXXX----------XXXXXXXXXX------------XXX---XXX-----------XX----XXX-----------XX-----XX-----------XX-----XXX-------XXXXX-----XXX------XXXXXX-----------XXXXXXXX,4,21.507,
54 0,20,20,0,0,0,0,0,0,0,0,none,none,,,,,SATISFIABLE,X---XXXXXXXXXXXXXXXX----XXXXXXXXXXXXXXXX----XXX----XXXXXXXXX-------------XXXXXXXX-------------XXXXXXX-------------XXXXXXX------------------XXXXXXXXXXXX--------XXXXXXXXXXXX--------XXXXXXXXXXXX--------XXXXXXXXXXXXX-------XXXXXXXXXXXXX------XXXXXXXXXXXXXXX-----XXXXXXXXXXXXXXX-----XXXXXXXXXXXXXXX----XXXXXXXXXXXXXXXX----XXXXXXXXXXXXXXXXX-----XXXXXXXXXXXXXXX-----XXXXXXXXXXXXXXX-----XXXXXXXXXXXXXXXXX---X,4,18.513,
55 0,20,20,0,0,0,0,0,0,0,0,none,none,,,,,SATISFIABLE,XXXXXXXXXXX------XXX-XXXXX-------------X-------------------X-------------------X---------XX------XXX-XX------XXX-----XXXXXX------XXX-----XXXXXX-----XXXX----XXXXXXXX----XXXXX---XXXXXXXXX-----XXX---XXXXXXXXX------XXXXXXXXXXXXXX------XXXXXXXXXXXXXXX-----XXXXXXXXXXXXXXX----XXXXXXXXXXX--------XXXXXXXXXXXX--------XXXXXXXXXXXX--------XXXXXXXXXXXX----XXXXXXXXXXXXXXXX----XXXXXXXXXXXXXXXX---XXXXXXXXXXXXXXXX,4,9.478,
56 0,20,20,0,0,0,0,0,0,0,0,none,none,,,,,SATISFIABLE,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX--------XXXXXXXXXXXX--------XXXXXXXXXXX----------XXXXXXXXXX----XX----XXXXXXXXXX----XX----XXXXXXXXXXX--------XXXXXXXXXXX,4,12.711,
57 0,20,20,0,0,0,0,0,0,0,0,none,none,,,,,SATISFIABLE,XXXXXXXXXXXXXXX---XX-------XX---XXX----X-------XX----XX----X-------------------XXX----------------XXXX----------------XXXX-------XX------XXXXXX------XXXXXXXXXXXXXX------XXXXXXXXXXXX-----XXXXX---XXXXXXX-----XXXXX---XXXXXXX-----XXX--------XXXX----XXX---------XXXX----XXX----------XXXX-----------------XXX-----------------XXX---------XX------XXXXXX----XXXX------XXXXXXXXXXXXXXX-----XXXXXXXXXXXXXXXX----X,4,23.371,
58 0,20,20,0,0,0,0,0,0,0,0,none,none,,,,,SATISFIABLE,XX---XXXXXXXXXXXXXXX-----XXXXXXXXXXXXXXX-----XX---XXXXXXXXXX----------XXXXXXXXXXXX------------XX---XXX-----------------XXXX----------------XXXXXXXX------------XXXXXXXX------------XX----XXXX---XX-----XX----XXXX---XXX----XX------XXXXXXXX----XX------XXXXXXX----XXX-----------------XXXXXX--------------XXXXXX-------------XXXXXXXXX------XXXXXXXXXXXXXX-----XXXXXXXXXXXXXXX-----XXXXX---XXXXXXXXX-----------X,4,34.631,
59 0,20,20,0,0,0,0,0,0,0,0,none,none,,,,,SATISFIABLE,XXXXXXXXXXX---XXXXXXXXXXXXXXXXX---XX---XXXXXXXXXXXX---XX---XXXXXXXXXXXX---XX---XXXXXXXXXXXX---XX---XXXXXXXXXXXX---XX---XXXXXXXXXXXX---XX---X---XXXXXXXX---XX---X----XXXXXX----XX---X-------------------X-------------------X-------------------X-----XXX---------XXX-----XXX---------XXX-----XXXX--------XXXX----XXXX----XXXXXXXX------------XXXXXXXXX-----------XXXXXXXXX----------XXXXXXXXXX----XXXXXXXXXXXXXX,4,25.426,
60 0,20,20,0,0,0,0,0,0,0,0,none,none,,,,,SATISFIABLE,XXXXXXXXXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXXXXX---XXXXX-XXXXXXXXXXX---XXXXX-XX---XXXXXX---XXXXX---------------XXXXX---------------XXXXX----------------XXXX------------------XXX-----------------XXXXX-------XX-------XXXXX---XXXXX-------XXXXX---XXXXXX------XXXXXXXXXXXXXXXX----XXXXXXXXXXXXXXXX----XX---XX------------XXX-----------------XXX-----------------XXX-----------XXXXXXXXXXXXXXXX---XXXXXXXXX,4,9.396,
61 0,20,20,0,0,0,0,0,0,0,0,none,none,,,,,SATISFIABLE,XX-----XXXXXXXXXXXXX-----------------XXX-----------------XXX-------------------X-------XXXXXXX-----XXXXXXXXXXXXXXX-----XXXXXXXXXXXXXXX-----XX---------XXXXX----XX---------XXXXX----XX-----------------XXX---XX------------XXX---XX------------XXX---XXX-------XXXXXXXXXXXXX-----XXXXXXXXXXXXXXX-----XXXX---XXXXXXXXXX----------XXXXXXXXXX----------XXXXXXXXXX----------XXXXXXXXXXXXXXXX----XXXXXXXXXXXXXXXXX---X,4,12.89,
62 0,20,20,0,0,0,0,0,0,0,0,none,none,,,,,SATISFIABLE,XXXXXXXXXXXXXXXXXXXX-----XXXXXXXXXXXXXXX------XXXXXXXXXXXXXX-------XXXXXXXXXXXXXXX-------XXXXXXXXXXXXX-------XXXXXXXXXXXXX-------XXXXXXXXXXXXXX-----XXXXXXXXXXXXXXX-----XXXXXXXXXXXXXXXX----XXXXXXXXXXXXXXXX----XXXXXXXXXXXXXXX----XXXXXXXXXXXXXXXX----XXXXXXXXXXXXXXXX----XXXXXXXXXXXXXX-----XXXXXXXXXXXXXXX-----XXXXXXXXXXXXXXX-----XXXXXXXXXXXXXXX----XXXXXXXXXXXXXXXX----XXXXXXXXXXXXXXXX---XXXXXXXXXXXXXXXX,4,22.338,
63 0,20,20,0,0,0,0,0,0,0,0,none,none,,,,,SATISFIABLE,XXXXXXXXXXX---XXXXXXXXXXXXXXXXX---XXXXXXXX----XX-------XXXXXXX--------------XXXXXX-----------------XX------------------XX------------------X-----XX------------X-----XXXXX---------X-----XXXXX--------XXX---XXX------XX---XXX---XXX------XX---XXX---XX-------XXXXXXXXXXXXX----XXXXXXXXXXXXXXXX----XXXXXXXXXXXXXXXXX---------XXXXXXXXXXX-----------XXXXXXXXX-----------XXXXXXXXXXXXXXX-----XXXXXXXXXXXXXXXXX---XX,4,9.787,
64 0,20,20,0,0,0,0,0,0,0,0,none,none,,,,,SATISFIABLE,XXXXXXXXX---XXXXXXXXXXXXXXXXX---XXXXXXXXXXXXXXXX----XXXXXXXXXXXXXXXX----XXXXXXXXXXXXXXXX----XXXX---XXXXXXXXX------XX---XXXXXXXXX------XX---XXXXXXXXX-----------XXXXXX--------------XXXX----------------XXXX--------XXX-----X-----------XXXXX---X-----------XXXXXXXXX--------XXXXXXXXXXXX--XX----XXXXXXXXXXXX--XX-----XX---XXXXXX--XX----------XXXXXX-XXXX---------XXXXXX-XXXXX--------XXXXXXXXXXXXXXXX---XXXXXXX,4,28.216,
65 0,20,20,0,0,0,0,0,0,0,0,none,none,,,,,SATISFIABLE,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX---XXXXXXXXXXXXXXXX----XXXXXXXXXXXXXXXX-----XXXXXXXXXXXXXXX-----XXXXXXXXXXXXXXX-----XXXXXXXXXXXXXXX----XXXXXXXXXXXXXXXX----XXXXXXXXXXXXXXXXX----------XXXXXXXXXX----------XXXXXXXXXX----------XXXXXXXXXXXX-------XXXXXXXXXXXXXXX---XXXXXXXXXXXX,4,21.567,
66 0,20,20,0,0,0,0,0,0,0,0,none,none,,,,,SATISFIABLE,X----XXXXXXXXXXXXXXX------XX---------XXX------XX---------XXX------------------XXX----------XX-----XXXX---------XX------XXX---------XX------XXXXXXX----XXXX-----XXXXXXXX---XXXXX----XXXXXXXX---XXXXX----XXXXXXXXXXXXX------XXX---XXXXXXXX------XXX-----------------XXX--------------XXXXXX--------------XXXXXX-----XXXXX---XXXXXXX-----XXXXX---XXXXXXX----XXXXXXXXXXXXXXXX----XXXXXXXXXXXXXXXXX-----XXXXXXXXXXXXX,4,15.27,
67 0,20,20,0,0,0,0,0,0,0,0,none,none,,,,,SATISFIABLE,X---------XXXXXXXXXX----------XXXXXXXXXX---------------XXXXX----------------XXXX----XX----------XXXX----XX----------XXXXX------------------XX---------XX-------XX---------XX-------XXX--------XX-------XXX-------XXXXX-----XXX------XXXXXX-----XXXX----XXXXXXX----XXXXX----XXXXXXXXXXXXXX-----XXXXXXXXXXXXXXX-----XXXXXXXXXXXXXXX-----XXXXXXXXXXXXXXX----XXXXXXXXXXXXXXXX----XXXXXXXXXXXXXXXX---XXXXXXXXXXXXXXXX,4,16.183,
68 0,20,20,0,0,0,0,0,0,0,0,none,none,,,,,SATISFIABLE,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX-----XXXXXXXXXXXXXXX------XXXXXXXXXXXXXX----------XXXXXXXXXXXX---------XXXXXXXXXXXX--------XXXXXXXXXXXX-------------XXXXXXX---XX--------XXXXXXX---XX--------XXXXXXXXXXXX-------XXXXXXXXXXXXXX----XXXXXXX,4,17.427,
69 0,20,20,0,0,0,0,0,0,0,0,none,none,,,,,SATISFIABLE,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX--XXXXXXXXXXXXX---XX----XXXX-----------X----XXXX-----------X----XX-------------XX----------XXX-----XX----------XXX----XXX--------XXXX-----XXXX-------XXXX----XXXXXX------XXXX----XXXXXX-------------XXXXXXX-------------XXXXXXXXX-----------XXXXXXXXX----XXXXXXXXXXX,4,20.735,
70 0,20,20,0,0,0,0,0,0,0,0,none,none,,,,,SATISFIABLE,XXXXXXXXX---XXXXXXXXXXXXXXXXX---XXXXXXXXXXXXXXXXX---XXXXXXXXXXXXXXXXX---XXXXXXXXXXXXXXXXX---XXXXXXXXXXXXXXXXX---XXXXXXXXXXXXXXXXX---XXXXXXXXXXXXXXXXX---XXXXXXXXX---XXXXX---XXXXXXXX------XXX---XXXXXXXX-------XX---XXXXXXXX-------XX---XXXXXXXXXXX----XX---XXXXXXXXXXX----XX---XXXXXXXXX-----XXX---XXXXXXXXX-----XXX-------XXXXX-----XX---------XXXX----XXX---------XXXX----XXX---------XXXXX---------------XXX,4,13.334,
71 0,20,20,0,0,0,0,0,0,0,0,none,none,,,,,SATISFIABLE,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX---XXXXXXXXXXXXXXXXX---XXXXXXXXXXXXXXXXX----XXXXXXXXXXXXXXXX------XXXXXXXXXXXXXX----------XXXXXXXXXXX---------XXXXXXXXXXXX---------XXXXXXXXXXX---XX----XXXXXXXXXX----XX----XXXXXXXXXX---------XXXXXXXXXX,4,14.491,
72 0,20,20,0,0,0,0,0,0,0,0,none,none,,,,,SATISFIABLE,XXXXXXXXXXXXXXXX---XXXXXXXXXXX---XXX---XXXXXXXXXXX---XXX---XXXXXXXXXXX---XX----X-XXX---XX----XX----X-------------------X-------------------X-------------------X-----------------XXXX-----XX-------XXXXXXX---XXXX----XXXXXXXXXXXXXXXX----XXXXXXXXXXXXXXXXX--------XXXXXX---XXX---------XXXXX----XX---------XXXXX----XXXX-------XXXXX----XXXXXX-----XXXXX------XXXXX----XXXXX-------XXXX----XXXXX--------------XX,4,19.647,
73 0,20,20,0,0,0,0,0,0,0,0,none,none,,,,,SATISFIABLE,XXXX---XXXXXXXXXXXXXXXXX---XXXXXXXXXXXXX-------XXXXXXXXXXXXX----------XXXXXXXXXX--------------XXXXXX---------------XXXXX-------------------XX------------------XX-----XX-----------XXX---XXXX----------XXXXXXXXXXXXX-------XXXXXXXXXXXXXX-----XXXXXXXXXXXXXXX-----XXXXXXXXXXXXXXX----XXXXXXXXXXXXXXXX----XXXXXXXXXXXXXXXXX-----XXXXXXXXXXXXXXX-----XXXXXXXXXXXXXXX-----XXXXXXXXXXXXXXXX----XXXXXXXXXXXXXXXXX---X,4,7.315,
74 0,20,20,0,0,0,0,0,0,0,0,none,none,,,,,SATISFIABLE,XX---XXXXXXXXXXXXXXXXX---XXXXXXXXXX----X-----------XXX-----X-------------------X-------------------X--XX---------------X--XX--------------XX-XXX-------XXX----XX-XXXX------XXX----XXXXXXX------XX----XXXXXXXXXXXXXXXX----XXXXXXXXXXXXXXXX----XXXX---XX---XX-----XXXXX---------------XXXXX---------------XXXXX-------------XXXXXXX--------XXXXXXXXXXXX-------XXXXXXXXXXXXX------XXXXXXXXXXXXXXXX---XXXXXXXXXXXXXX,4,15.183,
75 0,20,20,0,0,0,0,0,0,0,0,none,none,,,,,SATISFIABLE,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX---XXXXXXXXXXXXX--------XXXXXXXXXXXX--------XXXXXXXXXXXX--------XXXXXXXXXXXXXXX-----XXXXXXXXXXXXXXX----XXXXXXXXXXXX--------XXXXXXXXXXXX-------XXXXXXXXXXXXX-------XXXXXXXXXXXXXXXX---XXXXXXXXXXXXXX,4,11.661,
76 0,20,20,0,0,0,0,0,0,0,0,none,none,,,,,SATISFIABLE,X-----XXXXXXXXXXXXXX-------XX--------XXX-------XX---------XX-------------------X------------XX-----X-XX---------XX-----XXXXXX-------XX-----XXXXXX------XXXX----XXXXXXXXXXXXXXXX----XXXXXXXXXXXXXX-----XXX----XXX----------XXX-----------------XXX---------------XXXXX-----------XXXXXXXXX---------XXXXXXXXXXXX--------XXXXXXXXXXXX--------XXXXXXXXXXXXXX-----XXXXXXXXXXXXXXX----XXXXXXXXXXXXXXXXX---XXXXXXXXXXXX,4,19.835,
77 0,20,20,0,0,0,0,0,0,0,0,none,none,,,,,SATISFIABLE,X------XXXXXXXXXXXXX----------------XXXX----------------XXXX-------------------X-------------------XXX---XX------------XXX---XXX----XXX----XXX---XXXX---XXX----XXXXXXXXXX---XX----XXXXXXXXXXXXXXXX----XXXXXX---XXXXXXX----XXXXXX-------------XXXXXXX-------------XXXXXXX-------------XXXX------XX-------XXXXX------XX-------XXXXX------XX-------XXXXX-----XXXX-----XXXXXX----XXXXXX---XXXXXXXX---XXXXXXXXXXXXXXX,4,29.861,
78 0,20,20,0,0,0,0,0,0,0,0,none,none,,,,,SATISFIABLE,XXXXXXXXXXXXXX---XXXXXXXXXXXXXXXXX-----XXXXXXXXX---XX------XXX---XX------------XXX-----------------XX------------------X------------------XX------------------XX-----------------XXX------XX---------XXX----XXXXXXXX----XXXX----XXXXXXXX----XXXXX---XX---------XXXXXX---XX---------XXXXXXXXXXX---------XXXXXXXXXXX----XXXXXXXXXXX---------XXXXXXXXXXX--------XXXXXXXXXXXX--------XXXXXXXXXXXX---XXXXXXXXXXXXXXXX,4,26.869,
79 0,20,20,0,0,0,0,0,0,0,0,none,none,,,,,SATISFIABLE,XXXXXXXXXXXXXXXXXXXX--XX-----XXXXXXXXXXX------------XX-----X------------XX-----X------------XX-----X------------XX-----X----XX-------------X----XXXXX--------XXX----XXXXX--------XXX---XXXXXX-------XXXX--XXXXXXXX-----XXXXX-XXXXXXXXXX----XXXXXXXXXXXXXXXX-------XXXXXXXXXXXXX--------XXXXXXXXXXXXX-------XXXXXXXXXXXXX-------XXXXXXXXXXXXX-------XXXXXXXXXXXXXXXX----XXXXXXXXXXXXXXXX----XXXXXXXXXXXXXXXX---XX,4,5.84,
80 0,20,20,0,0,0,0,0,0,0,0,none,none,,,,,SATISFIABLE,XXXXXX---XXXXXXXXXXXXXXX-------XXXXXXXXX--XX-------XXXXXXXXX-------------XXXXXXX----------------XXXX------------------XX------XXXX--------XX----XXXXXX--------XXX---XXXXXX--------XXX---XXXXXXXXXX-----XXXXXXXXXXXXXXXX----XXXXXXXX---XXXXX----XXX---XX-----------XXXX----------------XXX-----------------XXX-----------XXXXXXXXX-----------XXXXXXXXX----------XXXXXXXXXX-------XXXXXXXXXXXXXXX---XXXXXXXXXXXXXX,4,22.062,
81 0,20,20,0,0,0,0,0,0,0,0,none,none,,,,,SATISFIABLE,XX---------XXXXXXXXXXX---------XX---XXXX-----------XX------X-------------------X-----XXX-----------XX----XXX-----------XX-----XXXXXX-------XX-----XXXXXX---XXXXXXX--------XX---XXXXXXX--------XXXXXXXXXXXX--------XXXXXXXXXXXXX-------------XXXXXXXXXX----------XXXXXXXXXXX---------XXXXXXXXXXXXXXXXX----XXXX---XXXXXXXXX------XX---XXXX---XX------XX---XXXX---XXX-----XX---XXXX---XXX-----XX----------------XXX,4,15.36,
82 0,20,20,0,0,0,0,0,0,0,0,none,none,,,,,SATISFIABLE,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX--------XXXXXXXXXXXX--------XXXXXXXXXXXX---------XXXXXXXXXXX---XX----XXXXXXXXXXX---XX----XXXXXXXXXXX--------XXXXXXXXXXXX--------XXXXXXXXXXXX--------XXXXXXXXXXXX------XXXXXXXXXXXXXX------XXXXXXXXXXXXXX------XXXXXXXXXXXXXXX----XXXXXXXXXXXXXXXX---XXXXXXXXXXXXXXXX,4,17.267,
83 0,20,20,0,0,0,0,0,0,0,0,none,none,,,,,SATISFIABLE,XX-----------------X-------------------X-------------------X-------------------X-----XX-----XX-----X-----XXX----XX-----X-----XXX----XXX----X-XXXXXXX---XXXX----X-XXXXXXXXXXXXX----XXXXXXXXXXXXXXX-----XXXXXXXX------------XXXXXXXX-----------XXXXXXXXX-----------XXXX----------XXXXXXXXXX----------XXXXXXXXXX--------XXXXXXXXXXXX--------XXXXXXXXXXXX-------XXXXXXXXXXXXX----XXXXXXXXXXXXXXXXX---XXXXXXXXXXXXXXX,4,20.206,
84 0,20,20,0,0,0,0,0,0,0,0,none,none,,,,,SATISFIABLE,XX-----------------XXX-----------------X-------------------X-------------------X-----------------XXX--XX------------XXXX--XXXXXX--------XXXX-XXXXXXX--------XXXXXXXXXXXXX-----XXXXXXXXX---XXX----XXXXXXXX------------XXXXXXXX------------XXXXXXXX-----------XXXXXXXXX-----XX---XXXXXXXXXX----XXX---XXXXXXXXXX----XXX---XXXXXXXXXXX----XXXXXXXXXX---XXX----XXXXXXXXXX---XXX-------XX---XX---XXXX----------------X,4,18.679,
85 0,20,20,0,0,0,0,0,0,0,0,none,none,,,,,SATISFIABLE,XXXXXXXXXXXXX---XXXX-XXXXXXXXXXXX---XXXX-XXXXXXXXXXX-------X---XXXXXXXX--------X---XX---XXX--------X--------XXX--------X---------XX--------X--------------XX---X--------------XX---X--------------XXXXXXXXX----------XXXXXXXXXXXXXXXX----XXX---XXXXXXXXXX----------XXXXXXXXXXX---------XXXXXXXXXXX---------XXXXXX---XXXXXX-----XXXXXX---XXXXXX-----XXXXXX---XXXXXXX----XXXXXX------XXXX----XXXXXX-------------XX,4,23.235,
86 0,20,20,0,0,0,0,0,0,0,0,none,none,,,,,SATISFIABLE,XXXXXX-----XXXXXXXXX-------------XXXXXXX---------------XXXXX----------------XXXX--XXXX-------------X--XXXX-------------X--XXXX---XX--------XXXXXXXXXXXXX-------XXXXXXXXXXXXX-------XX--------XXX-----XXXX---------XXX----XXXX---------XXX----XXXX---------------XXXXXXXXXXX---------XXXXXXXXXXX---------XXXXX---------XXXXXXXXXXX---------XXXXXXXXXXX---------XXXXXXXXXXX----XXXXXXXXXXXXXXXX---XXXXXXXXXXXXXXXX,4,15.53,
